name,POI,geometry
medix pharmacy,Pharmacies,POINT (8272596.293720912 3699326.4094716124)
aga khan university hospita pharmacy,Pharmacies,POINT (8275562.902490805 3703734.7550877086)
a9 pharmacy,Pharmacies,POINT (8272859.130170622 3700128.0576641504)
my chemist,Pharmacies,POINT (8272576.389795957 3699426.207831873)
iftikhar medical store,Pharmacies,POINT (8272728.029206315 3704769.073224771)
ashraf traders medical store,Pharmacies,POINT (8272783.065562563 3704879.1578171914)
family pharmacy,Pharmacies,POINT (8272608.794899727 3699366.8353478024)
pharmax,Pharmacies,POINT (8272209.102268034 3698856.847138805)
al qamar pharmacy lmch,Pharmacies,POINT (8275730.07097013 3699500.4140499807)
life pharmacy peco road,Pharmacies,POINT (8275758.646683417 3693702.184865755)
new mahmood pharmacy,Pharmacies,POINT (8278443.349974827 3704566.2155422913)
servaid,Pharmacies,POINT (8274230.452713806 3702505.5771091967)
fatima jinnah medical  26 general store,Pharmacies,POINT (8273365.767437122 3705100.100738213)
lahore pharmacy,Pharmacies,POINT (8279770.756978894 3696230.349705906)
hasan medical centre,Pharmacies,POINT (8279844.038599683 3696353.5029010465)
umair pharmacy,Pharmacies,POINT (8268414.321014432 3700293.154739071)
king medical store,Pharmacies,POINT (8277435.697076116 3699120.5085646957)
reema optics  26 pharmacy,Pharmacies,POINT (8275908.393662432 3699254.998585378)
faisal medical store branch 2,Pharmacies,POINT (8278565.4006645335 3696328.334328557)
mian medical store,Pharmacies,POINT (8278830.263128978 3695852.1776866387)
hafiz care pharmacy,Pharmacies,POINT (8276010.117413119 3696153.9180687494)
kaay's mart  26 pharmacy,Pharmacies,POINT (8271692.223608382 3703504.510708206)
gillani pharmacy,Pharmacies,POINT (8266490.319463358 3697032.23845042)
fazal din's pharma plus,Pharmacies,POINT (8273702.508896771 3695305.0303669595)
dillon pharmacy,Pharmacies,POINT (8267382.155563847 3697423.1629695646)
zaid pharmacy,Pharmacies,POINT (8266605.746643362 3697046.2595048193)
ittefaq pharmacy,Pharmacies,POINT (8275256.150501975 3694653.800886398)
sahha plus pharmacy,Pharmacies,POINT (8266055.015726561 3696878.7781487303)
nasir medical store,Pharmacies,POINT (8266440.659838515 3697036.0635595676)
medlink pharmacy izmir town lahore,Pharmacies,POINT (8258123.502007538 3687486.708862483)
"karmanwala medical store,chung branch",Pharmacies,POINT (8257260.1080369465 3688620.2097658115)
doctor pharmacy,Pharmacies,POINT (8270511.1572069125 3714500.098230777)
medlink pharmacy taj bagh lahore,Pharmacies,POINT (8283914.54710003 3706238.948475789)
al taj pharmacy,Pharmacies,POINT (8265812.59527146 3691150.950982741)
health pharmacy,Pharmacies,POINT (8266806.400025517 3687777.3240520763)
moeez pharmacy,Pharmacies,POINT (8270932.835438037 3688609.57728487)
rizavu medical store,Pharmacies,POINT (8274808.768600427 3693242.4572798805)
bashir pharmacy,Pharmacies,POINT (8282534.730879698 3709174.8794462434)
one  2b pharmacy,Pharmacies,POINT (8266484.096703823 3694043.9018970397)
punjab pharmacy johar town,Pharmacies,POINT (8268062.128409461 3693961.3626934835)
medical store,Pharmacies,POINT (8268016.999487893 3693716.5675379736)
ammar medical store,Pharmacies,POINT (8268073.727900402 3693915.707946598)
life pharmacy,Pharmacies,POINT (8271627.569248131 3692359.0588466343)
jasim pharmacy,Pharmacies,POINT (8271231.416576244 3692581.8763142847)
healthway clinic and pharmacy,Pharmacies,POINT (8269479.247791158 3692762.1142662456)
gillon pharmacy,Pharmacies,POINT (8266572.796074087 3694046.1337523176)
the pharmacist 2f doctors aesthetic  26 dental clinic,Pharmacies,POINT (8266591.353033203 3693959.417990952)
apotek the pharmacy,Pharmacies,POINT (8265778.754146258 3693329.376769259)
al chemist pharmacy,Pharmacies,POINT (8268065.111771814 3693895.9347172314)
noor pharmacy,Pharmacies,POINT (8267969.933607186 3689804.9869603226)
jubilee pharmacy,Pharmacies,POINT (8258776.390821041 3685924.0693980763)
waqas pharmacy and super store,Pharmacies,POINT (8268244.670110464 3713532.1727054445)
adnan pharmacy,Pharmacies,POINT (8264420.700886376 3695083.337991889)
mahmood medical store,Pharmacies,POINT (8264734.989204734 3693605.1610020422)
med-zone pharmacy,Pharmacies,POINT (8271388.332530464 3692462.2977105863)
servaid pharmacy,Pharmacies,POINT (8282245.444918973 3703438.2217188203)
homeopathic medical store,Pharmacies,POINT (8267492.651290409 3697450.5662765405)
khawaja medical store,Pharmacies,POINT (8276549.182047286 3697827.547503075)
selmore pharmaceuticals,Pharmacies,POINT (8268359.963707077 3692404.7077779016)
aimen institue of medical sciences,Pharmacies,POINT (8270358.994594948 3693449.79913158)
lahore college of pharmaceutical sciences,Pharmacies,POINT (8262601.54003173 3673195.3430412575)
healthway clinic and pharmacy,Pharmacies,POINT (8269701.93130054 3693016.84797091)
zain pharmacy,Pharmacies,POINT (8275589.641432496 3691676.694202077)
hameed pharmacy,Pharmacies,POINT (8281552.135998365 3697197.946410421)
medicare pharmacy,Pharmacies,POINT (8271360.090775652 3692455.4594628215)
mahmood pharmacy,Pharmacies,POINT (8280747.307211878 3697243.4959317753)
shaheen pharmacy,Pharmacies,POINT (8280532.961532356 3700225.616537268)
salman plus pharmacy  26 general store,Pharmacies,POINT (8269348.825875744 3703087.0462987158)
pure pharmacy 2b,Pharmacies,POINT (8282581.652045067 3703744.7476381)
abdullah medical store,Pharmacies,POINT (8262423.4845062075 3686033.188627135)
punjab pharmacy valencia town lahore,Pharmacies,POINT (8265989.97174809 3686687.624423646)
siddique pharmacy  26 general store,Pharmacies,POINT (8271618.107091413 3692370.8038383885)
mr.clinix,Pharmacies,POINT (8271337.826877492 3692429.998768625)
saira pharmacy,Pharmacies,POINT (8272405.558905385 3695391.3249247875)
a.s.m pharma,Pharmacies,POINT (8265426.071735526 3678936.033953058)
medi mart pharmacy,Pharmacies,POINT (8265371.658768427 3698456.371567099)
oreal pharmacy sabzazar,Pharmacies,POINT (8267405.655108354 3699870.3680945192)
drugx mart pharmacy,Pharmacies,POINT (8266250.258981463 3699507.3607047945)
publix pharmacy,Pharmacies,POINT (8265865.895043651 3686740.7394377855)
syed pharma 2b doctor's poly care clinic,Pharmacies,POINT (8263373.629755976 3688863.807001866)
servaid,Pharmacies,POINT (8277095.092830135 3705270.8303209185)
care plus pharmacy shlmr,Pharmacies,POINT (8280080.403274485 3707487.7495067497)
chaudhry medical store,Pharmacies,POINT (8280049.590039432 3706229.63325122)
evergreen pharmacy,Pharmacies,POINT (8280075.427293246 3707385.8206993714)
hameedsons pharmacy,Pharmacies,POINT (8278089.253806564 3704628.3174068187)
amin medical store,Pharmacies,POINT (8277705.056847988 3701512.105956634)
shop rite for medicine,Pharmacies,POINT (8278201.575172774 3704565.275003233)
rana medical store,Pharmacies,POINT (8276503.273889282 3706161.879251449)
medshop pharmacy,Pharmacies,POINT (8276693.685878285 3705637.4190754634)
orange plus pharmacy,Pharmacies,POINT (8276259.139114023 3706008.304042429)
pharmacy,Pharmacies,POINT (8276263.569629756 3706107.543062995)
medway pharmacy,Pharmacies,POINT (8278150.145568028 3704190.071023292)
felix pharma,Pharmacies,POINT (8277882.845206734 3704500.2996056424)
alasr pharmacy,Pharmacies,POINT (8277820.662139177 3692822.733594111)
ittehad pharmacy,Pharmacies,POINT (8272129.2750611855 3715090.9917513775)
dr kashif hafeez - hafeez hospital 2f huda pharmacy,Pharmacies,POINT (8269918.6258213185 3689607.857521491)
department of pharmacy,Pharmacies,POINT (8261610.796563671 3684863.5009953156)
mahmood pharmacy,Pharmacies,POINT (8263837.5982616525 3693539.917650682)
arsons pharmaceutical industries,Pharmacies,POINT (8259565.5124273775 3685235.816345755)
lahore medical store,Pharmacies,POINT (8272335.683661014 3693353.155752293)
naseem pharmacy,Pharmacies,POINT (8276625.012884415 3694485.7519329195)
life pharmacy peco road,Pharmacies,POINT (8275752.991653285 3693695.489489636)
punjab pharmacy,Pharmacies,POINT (8276665.009977457 3692346.8571171565)
bilal medical store,Pharmacies,POINT (8276639.406494574 3694288.8210798535)
pharmacy  26 famous store,Pharmacies,POINT (8277659.504912355 3695091.4830008824)
aaa medical store,Pharmacies,POINT (8275596.276074146 3695624.9145988496)
ma health care  26 pharmacy,Pharmacies,POINT (8255430.382962625 3685173.865165799)
ever green pharmacy,Pharmacies,POINT (8255282.69539419 3685131.1385978456)
al-fateh medical store,Pharmacies,POINT (8266013.326577257 3697875.593046443)
moon pharmacy,Pharmacies,POINT (8268569.389065107 3690562.3776740176)
mediworld pharmacy,Pharmacies,POINT (8270145.851165925 3689801.346775761)
mian brothers medical store,Pharmacies,POINT (8280067.289838469 3707574.064966852)
moin's pharmacy,Pharmacies,POINT (8280059.753508943 3706610.5442101024)
mars pharmacy,Pharmacies,POINT (8280154.096777389 3708770.3274722374)
dozz pharmacy,Pharmacies,POINT (8280190.342403593 3707491.786955597)
pakistan pharmacy,Pharmacies,POINT (8277586.4681944465 3703864.097203134)
doctors pharmacy  da 88 d8 a7 da a9 d9 b9 d8 b1 d8 b2  d9 81 d8 a7 d8 b1 d9 85 db 8c d8 b3 db 8c e2 80 8e e2 80 ad,Pharmacies,POINT (8282265.883177483 3705599.8987761945)
madina pharmacy,Pharmacies,POINT (8282804.647249025 3706595.323221364)
mian medical store,Pharmacies,POINT (8279650.710040023 3703960.9805975133)
m 2fs irfan pharmacy,Pharmacies,POINT (8281677.6598561825 3708601.3652055548)
manzoor pharmacy,Pharmacies,POINT (8284690.399423062 3708997.1300052493)
medilink pharmacy tajpura,Pharmacies,POINT (8282259.092688545 3706038.8752185493)
iqbal medical center,Pharmacies,POINT (8272890.744906008 3700844.9657786028)
jamila fareedy medical centre,Pharmacies,POINT (8270404.635586172 3693485.3374631414)
sana medical centre,Pharmacies,POINT (8270152.452411731 3693331.0995041267)
dental  26 medical curatives,Pharmacies,POINT (8271751.37878579 3695603.0239434447)
national pharma,Pharmacies,POINT (8271936.49196703 3696311.8990698517)
munir medical store,Pharmacies,POINT (8272127.360365944 3692467.2306474177)
bilal medical  26 general store,Pharmacies,POINT (8273311.810879935 3704912.28658977)
nagina model pharmacy,Pharmacies,POINT (8272338.121557863 3689972.9715665304)
meddi inn pharmacy,Pharmacies,POINT (8272279.445054266 3694112.3064887817)
apple pharmacy by green,Pharmacies,POINT (8271998.77522213 3695019.3920282577)
medic pharmacy pak arab,Pharmacies,POINT (8276187.33804246 3688999.162640044)
salman pharmacy,Pharmacies,POINT (8272082.865965473 3692192.711825414)
saud medical store,Pharmacies,POINT (8273801.338340697 3694738.655065478)
medical diagnostic lab and research centre,Pharmacies,POINT (8271605.750627934 3696095.827733656)
mahmood sons pharmacy,Pharmacies,POINT (8271121.399523493 3689306.8397321096)
new mahmood pharmacy,Pharmacies,POINT (8273356.906405654 3700454.5192767247)
medizone  2b medical store,Pharmacies,POINT (8268133.205904332 3697628.016907071)
nabi azam pharma,Pharmacies,POINT (8268087.9322674265 3697129.145936536)
umer usman pharmacy,Pharmacies,POINT (8267628.639180361 3697503.3494751886)
2s pharma,Pharmacies,POINT (8265710.737937383 3689105.3607870284)
mian medical and cosmetic store,Pharmacies,POINT (8271274.820045703 3687717.721155156)
bin sina pharma plus,Pharmacies,POINT (8271002.410119782 3689031.008940883)
mehboob and sons pharmacy,Pharmacies,POINT (8270912.775665795 3688122.3456075653)
fazal din's pharma plus,Pharmacies,POINT (8264919.89087894 3692510.596206895)
al-ghanem pharmacy,Pharmacies,POINT (8279924.188633054 3696431.7242313414)
sonya pharmaceuticals international,Pharmacies,POINT (8281745.987759631 3695594.26508158)
inayat medicine company,Pharmacies,POINT (8280274.165980159 3698274.195566909)
nazir sons pharmacy,Pharmacies,POINT (8269556.292010736 3706163.85202938)
nazeer medical store shangai road lahore,Pharmacies,POINT (8277858.443974352 3691544.5972970626)
salman medical store,Pharmacies,POINT (8281366.900365683 3697176.1965412833)
the community pharmacy,Pharmacies,POINT (8270093.5644011 3689686.988124327)
orange pharmacy,Pharmacies,POINT (8275851.4092150945 3690939.185548757)
royal pharmacy,Pharmacies,POINT (8280045.371030731 3708831.8888621894)
fazal din's pharma plus taj bagh branch,Pharmacies,POINT (8284066.4425452165 3706828.1084382758)
new green pharmacy  d9 86 db 8c d9 88  da af d8 b1 db 8c d9 86  d9 81 d8 a7 d8 b1 d9 85 db 8c d8 b3 db 8c e2 80 ad,Pharmacies,POINT (8272151.984237308 3710614.3769998914)
new awan medical store,Pharmacies,POINT (8281944.503807564 3702975.25379119)
new green pharmacy,Pharmacies,POINT (8275117.090194076 3709149.488376956)
mian medical store,Pharmacies,POINT (8251795.378574158 3678689.635993351)
bismillah pharmacy,Pharmacies,POINT (8251728.39763655 3678822.96298037)
mehmood medical store ( s mehmood pharmacy ),Pharmacies,POINT (8251800.2432359075 3678659.498142479)
salman medical store,Pharmacies,POINT (8251895.432532484 3678557.1577494647)
imran pharmacy,Pharmacies,POINT (8267717.89514808 3700251.1065493994)
greenz pharmaceuticals,Pharmacies,POINT (8273238.506995246 3699974.3364450256)
health aid medical store,Pharmacies,POINT (8273786.187758 3700521.915099873)
rehman medical center,Pharmacies,POINT (8273797.998755973 3700283.8048806386)
al-jawad pharmacy,Pharmacies,POINT (8279704.933763987 3704405.9722473565)
serveaid pharmacy,Pharmacies,POINT (8273593.8610737575 3697852.431937528)
max medicine shop,Pharmacies,POINT (8273257.898850543 3697883.6876946464)
nishat medical  26 super store,Pharmacies,POINT (8281912.688697095 3697047.5258392016)
shareef pharmacy  26 general store,Pharmacies,POINT (8281636.905790604 3697232.686227752)
mini cantt medical store,Pharmacies,POINT (8280736.809783896 3696576.693492295)
al zahra pharmacy  26 medical store,Pharmacies,POINT (8281520.298623997 3697195.035111165)
noor pharmacy,Pharmacies,POINT (8282907.9740003785 3697438.8686210644)
green plus pharmacie garhi shahu branch,Pharmacies,POINT (8276021.427473383 3706236.858102195)
noble pharmacy,Pharmacies,POINT (8272960.920713003 3700917.5221159784)
punjab university college of pharmacy (pucp),Pharmacies,POINT (8271852.735182157 3706952.335540017)
noble medical store,Pharmacies,POINT (8278156.02323714 3686458.105515086)
okara medical s,Pharmacies,POINT (8272296.499200256 3689794.770961234)
punjab medical services pharmacy,Pharmacies,POINT (8279247.243677591 3703167.1655460233)
meraj pharma plus,Pharmacies,POINT (8278169.08101341 3695802.390913806)
nomi medical store,Pharmacies,POINT (8280129.29479484 3703986.125732691)
arooba pharmacy,Pharmacies,POINT (8282160.396828008 3706513.6658811113)
green plus pharmacy gol bagh branch,Pharmacies,POINT (8275328.641754381 3710766.324311311)
hajvery medicine company and general store,Pharmacies,POINT (8271293.866810578 3708795.9006970567)
munawar pharmacy,Pharmacies,POINT (8271579.479228107 3708383.7954378533)
evershine chemists,Pharmacies,POINT (8272100.07595875 3708603.3253112184)
amjad medicines co,Pharmacies,POINT (8272536.604209947 3707871.3653890416)
redox pharmacy,Pharmacies,POINT (8268816.440411025 3714114.992201946)
younas medical  26 general store,Pharmacies,POINT (8263239.801464143 3686607.3653615224)
punjab group of pharmacies  26 optics,Pharmacies,POINT (8268598.654959238 3690659.051181893)
"fdpp fazal din,s fharma plus",Pharmacies,POINT (8282511.275862988 3704212.395095307)
pharmacy,Pharmacies,POINT (8276370.837091086 3688947.4729173733)
lub dub pharmacy,Pharmacies,POINT (8277966.858026436 3689192.7466368945)
turab hospital pharmacy,Pharmacies,POINT (8272325.731698538 3692380.787090254)
anwar pharmacy,Pharmacies,POINT (8274349.664756496 3687618.5271330876)
roshan medicine mart,Pharmacies,POINT (8276312.906428077 3690225.911809383)
med-x pharmacy,Pharmacies,POINT (8277093.801524042 3691127.058845885)
ali pharmacy,Pharmacies,POINT (8278010.250363948 3687583.2537030946)
saddique son's pharmacy,Pharmacies,POINT (8282288.481034114 3705786.377893542)
helpaid pharmacy,Pharmacies,POINT (8275642.874412992 3710373.4295177595)
amjad pharmacy,Pharmacies,POINT (8267681.694049676 3703417.7146561835)
friends pharmacy (heir),Pharmacies,POINT (8292033.333598412 3686303.0561631215)
healer pharmacy,Pharmacies,POINT (8288124.216095817 3701096.903710987)
pulse medical complex,Pharmacies,POINT (8288145.689625592 3701245.180209497)
paragon medical complex,Pharmacies,POINT (8288072.1742338715 3701195.632621689)
al-hadi medical center,Pharmacies,POINT (8287408.710068745 3701371.7664604355)
pak medicose pharmacy,Pharmacies,POINT (8288021.368018273 3702039.14441863)
healer pharmacy,Pharmacies,POINT (8288124.694769627 3701102.5192228346)
pharmaworld pharmacy,Pharmacies,POINT (8272021.517794098 3702694.3860058053)
we care pharmacy,Pharmacies,POINT (8279206.567535656 3692250.1702604773)
zm pharmacy,Pharmacies,POINT (8269126.854811101 3690322.0868401504)
al falah pharmacy,Pharmacies,POINT (8264420.122025023 3694799.0492541976)
my pharmacy,Pharmacies,POINT (8268594.903492397 3701528.744116755)
punjab medical  26 ainak mahel,Pharmacies,POINT (8268487.346600394 3690477.3959113797)
shifa pharmacy and opd clinics,Pharmacies,POINT (8268896.768555582 3690833.375973268)
medik pharmacy and eye care,Pharmacies,POINT (8271194.7701998735 3703109.6295807105)
prime care pharmacy,Pharmacies,POINT (8267056.7798242085 3699417.36788137)
prime care plus pharmacy,Pharmacies,POINT (8269997.373229106 3701607.1814630353)
dha medical centre phase iii,Pharmacies,POINT (8279016.244602246 3694830.6104597296)
boots medical center askari 10,Pharmacies,POINT (8283431.042023717 3701972.811153699)
servaid head office,Pharmacies,POINT (8273726.008441278 3691710.857202103)
ahsan medical store,Pharmacies,POINT (8274977.395365081 3692665.8939355044)
anwar pharmacy,Pharmacies,POINT (8276223.717252053 3690052.965668567)
malik pharmacy  26 general store,Pharmacies,POINT (8274739.616932745 3693248.3693516785)
fatima pharmacy,Pharmacies,POINT (8275942.74685729 3691254.4406193495)
aid plus pharmacy,Pharmacies,POINT (8273988.34395328 3692924.5538609303)
surgeon pharmacy,Pharmacies,POINT (8276768.670687282 3691151.525125326)
pharmacy,Pharmacies,POINT (8275761.440802636 3693704.886509789)
dvago (pharmacy  26 wellness experts),Pharmacies,POINT (8273580.981408671 3690875.835396944)
waqas medical  26 general store,Pharmacies,POINT (8269620.957502937 3701938.488826298)
helpaid pharmacy,Pharmacies,POINT (8276363.27849766 3691825.5740707866)
al-makkah pharmacy,Pharmacies,POINT (8273735.270222913 3707505.7547096745)
khalid pharmacy and general store,Pharmacies,POINT (8284270.6358871795 3685703.0426809355)
phatima pharmacy,Pharmacies,POINT (8273537.36643218 3707450.21044284)
ali pharmacy,Pharmacies,POINT (8279489.040743544 3703097.6130229095)
bashir sons pharmacy (bsp),Pharmacies,POINT (8280096.177246331 3707587.836821031)
new boots super pharmacy shalimar link road branch,Pharmacies,POINT (8280075.427293246 3707385.8206993714)
shalimar medical store scheme no 2 wassanpura shershah road shadbagh lahore,Pharmacies,POINT (8276551.6310760835 3710476.245914363)
hajvery pharmacy and veternary clinic,Pharmacies,POINT (8282718.730866029 3710809.6112140417)
raza pharmacy,Pharmacies,POINT (8277700.815575389 3687652.352673866)
imran aslam medical store,Pharmacies,POINT (8278762.302579848 3692251.7623445145)
al-raza medicine company,Pharmacies,POINT (8269920.251085883 3701856.614531963)
razzaq pharmacy  26 general store,Pharmacies,POINT (8292381.240402989 3685556.428493947)
care plus medical store,Pharmacies,POINT (8269144.966492254 3702224.8507466824)
curemedix pharmacy,Pharmacies,POINT (8283162.750918958 3696629.0943312394)
cleanincs pharmacy,Pharmacies,POINT (8283126.672271991 3692965.441422916)
punjab pharma,Pharmacies,POINT (8265242.795325885 3712136.497427745)
zaidi unani pharmacy,Pharmacies,POINT (8265428.977174236 3709326.3775441777)
rehman medical  26 general store,Pharmacies,POINT (8271313.047158841 3701364.962399716)
nouman pharmacy,Pharmacies,POINT (8268608.362018835 3718151.9492944553)
rehman medical store,Pharmacies,POINT (8268462.377638607 3700301.3162833625)
shahnaz pharmacy,Pharmacies,POINT (8271357.240996689 3705931.941760218)
weymount pharmaceutical,Pharmacies,POINT (8271609.8917129915 3705220.2996542705)
servaid pharmacy,Pharmacies,POINT (8270699.387333894 3705932.5035340283)
hajveri pharmacy,Pharmacies,POINT (8272993.459400163 3707109.2152223117)
servaid pharmacy,Pharmacies,POINT (8290316.30837657 3708477.839983034)
roshaan pharmacy,Pharmacies,POINT (8268086.79680862 3703407.552570409)
3 2ften  2b pharmacy,Pharmacies,POINT (8270909.770039545 3684200.0598989464)
noor medical store,Pharmacies,POINT (8276207.08612013 3682143.882995273)
salman pharmacy and optical center,Pharmacies,POINT (8268685.79585663 3701233.648689145)
greenox pharmacy,Pharmacies,POINT (8268292.882581927 3701032.051266126)
afzal medical store,Pharmacies,POINT (8268135.977759653 3700977.0066201887)
imran medical store sabzazar,Pharmacies,POINT (8268641.935977258 3701120.2146317293)
links 2b pharmacy,Pharmacies,POINT (8267606.341886357 3700387.4633486317)
usman medical center,Pharmacies,POINT (8267704.380961898 3700582.8210816667)
al rahman medical store,Pharmacies,POINT (8266901.344419215 3699945.9219975066)
ali pharmacy,Pharmacies,POINT (8267763.803306084 3700525.924124919)
medical store,Pharmacies,POINT (8266802.336864102 3700749.6350337905)
ghazi homeo medical center,Pharmacies,POINT (8266060.915659572 3700035.4094498004)
raza clinic (usman medical store),Pharmacies,POINT (8266585.631211375 3701145.7065131376)
ariba pharmacy,Pharmacies,POINT (8268001.236647997 3699220.945049716)
hamza zahid medical  26 general store,Pharmacies,POINT (8267705.972830618 3700237.473564975)
billal medical store,Pharmacies,POINT (8272293.927720019 3705211.4163115695)
bin rafay pharmacy,Pharmacies,POINT (8275319.33544495 3707147.197472978)
punjab pharmacy shimla pahari,Pharmacies,POINT (8275216.353784018 3705893.754266329)
green plus pharmacie abbott road branch,Pharmacies,POINT (8274581.331748786 3706246.094943223)
vista pharma medical store,Pharmacies,POINT (8275691.888384788 3706378.220424417)
ishaq medical store and general store,Pharmacies,POINT (8275506.730675751 3706161.813927682)
care point pharmacy,Pharmacies,POINT (8274664.487408411 3707093.013679111)
al-latif medicine plus,Pharmacies,POINT (8274477.270288794 3706606.833684056)
white plus pharmacy,Pharmacies,POINT (8275266.892832837 3707279.97295849)
al-habib medical store,Pharmacies,POINT (8274584.560014019 3707065.9676025785)
medi care pharmacy qilla gujjar sing bazaar,Pharmacies,POINT (8274585.951507655 3707025.3855346846)
asim medical store,Pharmacies,POINT (8282729.907342907 3705496.2221153243)
abdullah medical store,Pharmacies,POINT (8284507.557159436 3705143.158489928)
data medical store,Pharmacies,POINT (8284274.2203747835 3704528.6985405902)
duaa pharmacy,Pharmacies,POINT (8282276.458529109 3709147.7372706807)
clinix pharmacy samanabad,Pharmacies,POINT (8271216.789195153 3703169.895409012)
seven star pharmacy,Pharmacies,POINT (8271276.567761709 3703219.8559281314)
apollo pharmacy,Pharmacies,POINT (8270874.971566724 3702512.1205894314)
remedi pharmacy,Pharmacies,POINT (8271513.611485404 3702286.9929287997)
remedi pharmacy,Pharmacies,POINT (8271722.524773776 3702650.7230355637)
minhas pharmacy,Pharmacies,POINT (8271477.699817674 3702275.826119898)
clinix pharma,Pharmacies,POINT (8271177.63813024 3703163.691175829)
askari pharmacy gajumattah,Pharmacies,POINT (8277964.230886455 3684425.6761781643)
4 health pharmacy,Pharmacies,POINT (8275534.538284551 3710410.088880773)
apollo pharmacy shadbagh,Pharmacies,POINT (8275340.920294217 3710160.049384677)
fazal din's pharma plus,Pharmacies,POINT (8275371.83371681 3710228.113150262)
new mahmood pharmacy shadbagh,Pharmacies,POINT (8275299.353596354 3711002.2214999204)
noor din pharma plus,Pharmacies,POINT (8275736.961646609 3710655.3108386453)
medica pharmacy  26 iqbal center,Pharmacies,POINT (8275610.257802189 3710872.4637571527)
malik pharmacy and general store,Pharmacies,POINT (8275673.876891179 3711142.227577994)
nmp pharmacy - new shad bagh,Pharmacies,POINT (8275457.67217616 3710976.9573184764)
medicine super store,Pharmacies,POINT (8275325.803107364 3710183.3253722982)
hajvery medical and general store.,Pharmacies,POINT (8275746.590782564 3710722.449428399)
rana medical hall,Pharmacies,POINT (8275024.828600107 3709963.0482261917)
ali pharmacy,Pharmacies,POINT (8275600.906964962 3710816.812643047)
al-jawad pharmacie,Pharmacies,POINT (8275104.065813654 3710012.030304839)
khalid medical store,Pharmacies,POINT (8275448.132095798 3710518.8129670336)
kareemia homeo pharma  26 clinic,Pharmacies,POINT (8275505.072015339 3710378.225941509)
niaz  26 sons pharmacy,Pharmacies,POINT (8275272.236168396 3710802.370580098)
green goode pharmacy,Pharmacies,POINT (8275936.59088945 3710660.7085741432)
care mark pharma,Pharmacies,POINT (8275613.563991066 3710472.6649041306)
bismillah medical store,Pharmacies,POINT (8276022.529536342 3710648.2532704202)
super care pharmacy,Pharmacies,POINT (8276271.517841401 3710574.606483151)
health cure pharmacy,Pharmacies,POINT (8275321.250140191 3711025.5644477475)
servaid pharmacy,Pharmacies,POINT (8275087.969015286 3709719.735154307)
minhaj pharmacy,Pharmacies,POINT (8275273.983884401 3710531.346554966)
clinix shadbagh pharmacy,Pharmacies,POINT (8275129.969859162 3709232.6139429007)
chughtai pharmacy,Pharmacies,POINT (8275212.168171165 3709006.225193768)
butt medical store,Pharmacies,POINT (8275397.259088506 3711379.3737353263)
bismillah medical store,Pharmacies,POINT (8276218.340520647 3710676.4835678744)
servaid pharmacy,Pharmacies,POINT (8274228.437831024 3702477.67919693)
zafar ali ellahi pharmacy,Pharmacies,POINT (8274715.048721127 3703293.0011096974)
adams pharmacy,Pharmacies,POINT (8273215.497256499 3701075.825975623)
shahzad medical store,Pharmacies,POINT (8275322.752953319 3709868.4041170045)
shahzad medical store,Pharmacies,POINT (8275183.147179914 3693640.5562206022)
fazal din pharma plus ( shahzad pharmacy),Pharmacies,POINT (8245171.278878658 3671766.1072897785)
malik medical store,Pharmacies,POINT (8278272.173993834 3708839.4550150116)
al hafiz pharmacy,Pharmacies,POINT (8262594.181813389 3686619.3004885875)
care pharmaceuticals,Pharmacies,POINT (8262738.229234477 3685727.2372556706)
mushtaq medical,Pharmacies,POINT (8273306.701315306 3702492.424855152)
servaid pharmacy  d8 b3 d8 b1 d9 88  d8 a7 db 8c da 88  d9 81 d8 a7 d8 b1 d9 85 db 8c d8 b3 db 8c e2 80 ad,Pharmacies,POINT (8280110.593120388 3708376.4125079145)
shah zaib pharmacy,Pharmacies,POINT (8279885.961519917 3708085.8553005895)
al shaafi medical and genral store,Pharmacies,POINT (8286936.214490072 3709711.9070832506)
faizi medical store,Pharmacies,POINT (8273284.626660282 3702559.035225208)
azeem medical store,Pharmacies,POINT (8272005.788350049 3701846.048883039)
subhan pharmacy,Pharmacies,POINT (8280419.304332254 3707853.8431086913)
punjab pharmacy,Pharmacies,POINT (8275184.004339993 3707349.431759886)
roots pharma (pvt) ltd.,Pharmacies,POINT (8257001.412672293 3670250.059953023)
simz pharmaceuticals,Pharmacies,POINT (8255918.040255943 3670908.174117394)
madisave pharma,Pharmacies,POINT (8255992.980537145 3670751.067650045)
my health pharma,Pharmacies,POINT (8256032.187261802 3670792.219970702)
shmz labs  26 pharmaceuticals (pvt ltd,Pharmacies,POINT (8256697.733101408 3670277.037771939)
next pharma,Pharmacies,POINT (8255315.289741094 3673472.3811169947)
next pharmaceutical products (pvt.)ltd.,Pharmacies,POINT (8256573.589605275 3670574.553245821)
cunningham pharmaceutical,Pharmacies,POINT (8257108.891640653 3670134.5679418426)
wimits pharmaceuticals pvt ltd,Pharmacies,POINT (8257597.383830152 3670565.9685878344)
trends pharmaceuticals,Pharmacies,POINT (8255687.542118306 3670753.9205605127)
stallion pharmaceuticals pvt ltd (plant),Pharmacies,POINT (8255903.613249936 3670694.986599384)
rukha pharma,Pharmacies,POINT (8255790.6239667805 3670561.1226226995)
nurture pharma,Pharmacies,POINT (8266271.398552763 3691662.6793091362)
